sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
A1_0051,.Le chat dort.,14,3,,short_plain,9140.002762211,9140.00331442,9140.217665641,9140.414965825,9140.457449029,0.0037410009099403396,214.19633099867497,196.81580900032714,42.464074000235996,454.68681800048216,1.173,25856,22050,0.3876272958230879,3.72702131714232,0.0010352836992062,3.1773412763361635,80.99914998438747,97.5609756097561,66.65,False,0.12908832832207615,3.585786897835448e-05,0.3227503125,0.32377031250000005,0.00036822549662604033,3.108848245967,8.206881939687065e-05,0.7347854375414881
A2_0052,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9146.00284678,9146.003496082,9146.328660029,9146.7755075,9146.831829621,0.0038149992178659886,324.90827799847466,446.3336150001851,56.30226900029811,828.9828409997426,2.612,57600,22050,0.3173747477028111,7.35742815154647,0.0020437300420962415,2.8167795373455093,89.80615674975431,100.0,67.75,False,0.22604883462588615,6.279134295163504e-05,0.32244550781250003,0.3234515625,0.0008577401970143192,4.3753877914608745,0.0001492386260693719,0.780855726141835
A3_0053,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9152.002926127,9152.003692244,9152.508857446,9153.335005355,9153.414744532,0.004036999598611146,504.84443900131737,825.1765109998814,79.71763999921677,1411.8184050003038,4.644,102400,22050,0.30400913113701633,13.068984354062556,0.0036302734316840434,2.814165450917863,91.54390742474857,100.0,67.75,False,0.41944101739518036,0.00011651139372088343,0.3226433035714286,0.3229734375,0.0014681860984537194,3.8965420443064853,0.0002577760119722159,0.6988175057243314
B1_0054,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9158.305532427,9158.306206488,9158.652573268,9159.130570585,9159.188408663,0.003592998837120831,346.09472200099844,477.46057200129144,57.8181710006902,882.8762359989923,2.833,62464,22050,0.31164004094563796,7.2460262900549655,0.002012785080570824,2.557721952013754,89.57495890942667,100.0,68.3,False,0.25816841866331103,7.171344962869751e-05,0.3227609375,0.32361093750000003,0.0006917502281266745,3.2044587912069997,0.0001657721278764864,0.7402291241039577
B2_0055,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9164.30562681,9164.306395354,9164.82268332,9165.693760991,9165.773238425,0.00399999953515362,515.9653150003578,870.0205139994068,79.34346999900299,1467.6116149985319,4.888,107776,22050,0.30024787540886494,13.557453628603515,0.003765959341278754,2.7736198094524376,89.99937183441676,100.0,68.85,False,0.4515951678599891,0.0001254431021833303,0.32254843749999995,0.323371875,0.001350743845314411,3.402206234745686,0.00029595251908493296,0.7492021874945655
B3_0056,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9170.94474173,9170.946272355,9171.360343281,9172.037929209,9172.108484379,0.004204001015750691,413.31001199978346,676.969108000776,70.53218900000502,1163.742648999687,3.727,82176,22050,0.3122464848402702,9.507487822571647,0.0026409688396032355,2.5509760725977055,96.63556778873075,100.0,68.85,False,0.32138196570598104,8.92727682516614e-05,0.3221005681818182,0.323690625,0.0009955876931482437,3.5951435328555905,0.00019623880558796626,0.6842243012269782
B4_0057,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9176.944834447,9176.945505657,9177.302033766,9177.810522442,9177.870018831,0.003926001227227971,356.28423699927225,507.0130700005393,59.47453699991456,925.1843839992944,2.902,64000,22050,0.3188092294966555,8.01056743008851,0.0022251576194690305,2.7603609338692316,93.64076061750481,100.0,67.75,False,0.257461699036444,7.151713862123445e-05,0.322575,0.323371875,0.0008973472805669723,4.0386073388817785,0.00015149289198338294,0.6767528382221889
C1_0058,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9182.944910405,9182.945761412,9183.670842995,9184.945688169,9185.046766421,0.003499999365885742,724.7117829992931,1273.8491100008105,101.05721499894571,2101.8560159991466,7.105,156672,22050,0.2958277292046652,20.7087252078951,0.00575242366885975,2.9146692762695423,92.90413232638336,100.0,70.5,False,0.6448264016696854,0.00017911844490824593,0.32272299107142866,0.32377031250000005,0.0023802670020305525,4.183431168032881,0.0004247052063441307,0.755221082606321
C2_0059,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9192.443055981,9192.443843951,9192.868222967,9193.545355335,9193.615085351,0.004147999788983725,423.9788459999545,676.1734150004486,69.71023799997056,1172.0293700000184,3.843,84736,22050,0.3049777179287063,9.938488092847193,0.002760691136901998,2.5861275287138152,96.33988522448685,100.0,68.85,False,0.32250774960212275,8.958548600058966e-05,0.3227488636363637,0.32361093750000003,0.0011148518331262037,3.8572775894662725,0.00019270418273589697,0.6992220748695546
REF_0060,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9198.443147569,9198.443866853,9198.87868733,9199.564469367,9199.63429805,0.0036849996831733733,434.52460399930715,684.844047000297,69.80764599938993,1191.1504809995677,3.889,85760,22050,0.3062870869116914,9.603556424264944,0.0026676545622958178,2.4694153829429015,96.44571339372365,100.0,69.4,False,0.3232161579853457,8.978226610704047e-05,0.3231210227272727,0.3289,0.001003356435822792,3.5421690034534548,0.00021562851835911615,0.7733277126016801
A1_0061,.Le chat dort.,14,3,,short_plain,9204.443228323,9204.443790272,9204.676718267,9204.875343166,9204.917803073,0.003555000148480758,232.77164199862455,198.11337600003753,42.439463000846445,474.57475000010163,1.173,25856,22050,0.40458205456104146,3.1029110835131677,0.0008619197454203244,2.6452779910598188,94.91818488529015,100.0,66.65,False,0.09577590164786123,2.66044171244059e-05,0.3209734375,0.32265468750000004,0.0003600610792807282,4.024519380580751,5.507670738417756e-05,0.6794608110718501
A2_0062,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9210.443310855,9210.443963009,9210.775547882,9211.219201714,9211.275550576,0.003851999281323515,331.2405190008576,443.09975299984217,56.328380000195466,832.2397209994961,2.612,57600,22050,0.3186216389737734,7.453587535804726,0.0020704409821679795,2.8535940029880265,94.07696216385241,100.0,67.2,False,0.2247326373333984,6.242573259261067e-05,0.32209218750000007,0.32377031250000005,0.000902573537060297,4.434478525851475,0.00013578883465073733,0.6799969044004901
A3_0063,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9216.443395646,9216.444243505,9216.939199525,9217.766590649,9217.843814415,0.0038520011003129184,494.59172100068827,826.6172469993762,77.19985900075699,1400.4187690006802,4.644,102400,22050,0.3015544291560465,13.203827947967042,0.0036677299855464008,2.8432015391832564,92.0488747902557,100.0,68.85,False,0.4187852397567212,0.00011632923326575589,0.3221859375000001,0.3232125,0.0014880614281748462,3.948270690723414,0.00027033682418988565,0.7386329050500013
B1_0064,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9222.718174036,9222.718873042,9223.066977856,9223.554176031,9223.612297556,0.003925999408238567,347.83971900105826,486.66061500080104,58.09985799896822,894.1235199999937,2.833,62464,22050,0.31561013766325224,7.653772073063649,0.002126047798073236,2.70164916098258,88.86383549413075,100.0,68.3,False,0.2582895876845209,7.17471076901447e-05,0.3223447916666667,0.32257500000000006,0.0007937042140204379,3.604583871117111,0.00016688856025704436,0.7365687608628623
B2_0065,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9228.718264735,9228.719039186,9229.238699459,9230.110321727,9230.18952877,0.0034810000215657055,519.3378439998924,870.8814279998478,79.18382000025304,1471.264035000786,4.888,107776,22050,0.3009950971769202,13.714604270028799,0.0038096122972302218,2.805770104343044,90.16137098348938,100.0,69.4,False,0.45217527059787277,0.00012560424183274244,0.32304947916666665,0.32865625000000004,0.001482563110911876,3.6844422351089006,0.0002861406706484709,0.7251197611013599
B3_0066,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9235.349651236,9235.350298852,9235.754323968,9236.431512634,9236.501170537,0.0035369994293432683,403.8051509996876,676.6394760015828,69.63788499888324,1151.5193010000075,3.727,82176,22050,0.30896681003488263,9.679770321120035,0.0026888250892000095,2.597201588709427,96.12488495672065,100.0,69.4,False,0.3215733774231377,8.932593817309381e-05,0.32209346590909094,0.323371875,0.0010313947269233587,3.690488670182991,0.00020093575017176752,0.7049826285592601
B4_0067,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9241.34973986,9241.350496737,9241.702852551,9242.22058251,9242.280924944,0.0037410009099403396,352.04369999883056,516.7817100009415,60.321859000396216,931.1850840003899,2.902,64000,22050,0.3208770103378325,7.644855000945469,0.0021235708335959635,2.634340110594579,94.23115406285541,100.0,68.85,False,0.25737554685185093,7.149320745884748e-05,0.3225307291666667,0.3234515625,0.0007951669594910323,3.3971483581731112,0.00017119470944270142,0.7706164482329689
C1_0068,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9247.349818058,9247.350667529,9248.066371493,9249.338373679,9249.438296476,0.0036299989005783573,715.3262569991057,1271.1085299997649,99.90211200056365,2088.478417999795,7.105,156672,22050,0.2939448864179866,19.483907682562165,0.00541219657848949,2.7422811657371096,95.90907313379103,100.0,71.05,False,0.6124519813606076,0.00017012555037794656,0.32271046875000003,0.32361093750000003,0.0022535376067593996,4.1458041679417,0.0003692855048686003,0.694457947268451
C2_0069,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9256.834394424,9256.83525182,9257.260849791,9257.931291916,9257.999387047,0.004258999979356304,425.23637500016775,669.7698040006799,68.07535300140444,1164.9926230002166,3.843,84736,22050,0.30314666224309567,11.760829852239793,0.0032668971811777203,3.060325228269527,89.41059894999802,100.0,68.85,False,0.3545496802251907,9.848602228477519e-05,0.322528515625,0.32377031250000005,0.0014175840177911363,4.438635388720976,0.00022106266107936855,0.7141576263262733
REF_0070,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9262.834480456,9262.835209573,9263.266348352,9263.9471394,9264.017166381,0.003963001290685497,430.8523499985313,680.0336899996182,70.00342500032275,1182.6859249995323,3.889,85760,22050,0.3041105489841945,10.32976939690738,0.002869380388029828,2.656150526332574,89.40626389355008,100.0,68.85,False,0.3546523715463684,9.8514547651769e-05,0.3221329427083333,0.32313281250000003,0.0010589307006877284,3.3434866649951664,0.00021639350077679476,0.6976416654222567
A1_0071,.Le chat dort.,14,3,,short_plain,9268.834564099,9268.835120326,9269.063700005,9269.259561528,9269.302539421,0.0035930006561102346,228.42243699960818,195.316482000635,42.9442629992991,467.97532200071146,1.173,25856,22050,0.39895594373462184,3.5051031407770683,0.0009736397613269634,2.9881527201850537,77.44476811164873,100.0,67.2,False,0.12892303628124216,3.581195452256727e-05,0.32252718750000003,0.3228140625,0.0003195896824369315,2.7159190173477996,7.929336502597626e-05,0.71901342374018
A2_0072,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9274.834642742,9274.835298118,9275.168701451,9275.612230542,9275.666749943,0.0036849996831733733,333.1747570009611,442.98780799908855,54.49877099999867,832.1072010003263,2.612,57600,22050,0.3185709039051785,7.548516151786661,0.0020968100421629612,2.889937270974985,84.00445558340294,100.0,67.2,False,0.2579287510038786,7.164687527885516e-05,0.32261041666666673,0.32385,0.000786298497155771,3.379150539697111,0.00015714522745629837,0.706699486928318
A3_0073,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9280.834721885,9280.83547091,9281.317856802,9282.139935527,9282.217590001,0.0035000011848751456,482.0893159994739,821.3349960005871,77.63410300140094,1382.868116001191,4.644,102400,22050,0.29777521877717295,14.15954403640234,0.003933206676778427,3.048997423859246,90.09380966534378,100.0,68.3,False,0.41880062968252235,0.00011633350824514509,0.3226603794642857,0.323690625,0.0017403090200133443,4.637731074387427,0.0002637048557738395,0.7256919620404144
B1_0074,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9287.105661297,9287.106476582,9287.460175204,9287.947576232,9288.005273087,0.004128998625674285,353.0299680005555,486.8760419994942,57.66279899944493,899.6117899987439,2.833,62464,22050,0.3175474020468563,7.420433505460268,0.002061231529294519,2.619284682478033,89.66258472356033,100.0,68.3,False,0.25897106700471684,7.193640750131023e-05,0.3240413194444445,0.32914375,0.0007065545115533101,3.081997816160889,0.00016768344744938442,0.7429874747490245
B2_0075,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9293.105753033,9293.106518132,9293.624790004,9294.498027138,9294.576563879,0.003758999810088426,517.9591470005107,872.4031640012981,78.51581499926397,1470.8108459999494,4.888,107776,22050,0.30090238256954777,13.026898428109389,0.0036185828966970525,2.66507741982598,90.67478029031304,100.0,68.85,False,0.45098712885612857,0.00012527420246003572,0.32215270833333337,0.32313281250000003,0.0013097470056739153,3.3018689043317995,0.0002785582988943088,0.7161082041818714
B3_0076,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9299.7367329,9299.737390869,9300.144592068,9300.807552202,9300.874596379,0.003778000973397866,406.98078999957943,662.393388000055,67.02365800083498,1137.8634789998614,3.727,82176,22050,0.3053027848134858,11.095504231252715,0.00308208450868131,2.977060432318947,87.97501267403425,100.0,69.4,False,0.3550717391355126,9.86310386487535e-05,0.3231026041666667,0.32922500000000005,0.0012399261595207938,3.9403757433388322,0.00022845489145207766,0.7441409375461001
B4_0077,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9305.736815951,9305.737485808,9306.092124235,9306.613295854,9306.673158487,0.003907000063918531,354.3999800003803,520.5438550001418,59.84200300008524,936.3425359988469,2.902,64000,22050,0.3226542164020837,9.026722036736725,0.0025074227879824237,3.1105175867459423,85.53923857486116,100.0,68.3,False,0.29075834024042796,8.07662056223411e-05,0.32326375,0.32914375,0.0010218202252434447,3.9666484587412993,0.000174343044691474,0.69230165690727
C1_0078,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9311.736902242,9311.737748731,9312.453230489,9313.724624392,9313.825455697,0.003815001036855392,715.109365999524,1270.5377099991892,100.80960100094671,2088.553454999783,7.105,156672,22050,0.29395544757210174,20.194909632422977,0.0056096971201174935,2.842351813148906,91.66814662317458,100.0,71.05,False,0.645199360839828,0.00017922204467773,0.3226167410714286,0.32385,0.002287118404442629,4.039403640050762,0.0003991159443385773,0.711932044889941
C2_0079,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9321.233490138,9321.234256793,9321.655927415,9322.329878144,9322.399258361,0.0038890011637704447,421.2702109998645,673.1788890010648,69.35758699910366,1165.768222999759,3.843,84736,22050,0.30334848373660134,11.449176163536233,0.003180326712093398,2.9792287701109115,89.02128800793234,100.0,68.85,False,0.35392271685251014,9.831186579236392e-05,0.32205976562500005,0.32377031250000005,0.0013215962315472113,4.146349761692416,0.0002338461785986683,0.7556206386669584
REF_0080,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9327.233576485,9327.234285158,9327.668259442,9328.351657199,9328.420849173,0.0035379998735152185,433.70807800056355,682.4791750004806,69.17067799986398,1187.2726880010305,3.889,85760,22050,0.30528996862973273,10.372640460976841,0.0028812890169380113,2.667174199274066,89.03741922034605,100.0,69.4,False,0.3555510352505438,9.87641764584844e-05,0.32304127604166666,0.32825,0.0010718217104519587,3.34666797553415,0.0002163281392066989,0.6956832735643834
A1_0081,.Le chat dort.,14,3,,short_plain,9333.233655035,9333.234209484,9333.45843494,9333.652914636,9333.694993059,0.0036290002753958106,224.07493599894224,193.99495100151398,42.059700999743654,461.33802400072454,1.173,25856,22050,0.3932975481677106,3.843444494749763,0.001067623470763823,3.2765937721651857,79.07026297582169,97.67441860465117,66.65,False,0.12987257798812615,3.607571610781282e-05,0.32382062500000003,0.32800625,0.00040522669926084916,3.2155567715997995,7.584107987933306e-05,0.688309488539732
A2_0082,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9339.233738956,9339.23438635,9339.567903463,9340.00974689,9340.064583387,0.003388999175513163,333.28796199930366,441.30207099988183,54.8157369994442,830.8444310005143,2.612,57600,22050,0.31808745444123826,7.65279618785134,0.0021257767188475945,2.929860715103882,84.68975684091964,100.0,67.2,False,0.2580241627500411,7.167337854167808e-05,0.3226546875,0.3232125,0.0007891902282899505,3.3927872965267776,0.00017478441649601984,0.7899278110452678
A3_0083,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9345.233817784,9345.23459068,9345.713422578,9346.539075001,9346.617917818,0.0036860001273453236,478.533265999431,824.6361369983788,78.82098399932147,1384.1000339998573,4.644,102400,22050,0.29804048966405194,13.611953184069408,0.0037810981066859466,2.9310838036325166,90.45520780643649,100.0,68.3,False,0.4187006282429503,0.0001163057300674862,0.32257500000000006,0.3234515625,0.0016074505820475155,4.299449436750271,0.0002596599258516606,0.7065502161433256
B1_0084,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9351.497571986,9351.498218806,9351.839952768,9352.329443611,9352.386860482,0.004351999450591393,341.48384800028,488.89822700039076,57.396333999349736,889.2884960005176,2.833,62464,22050,0.31390345781874956,7.583213246406876,0.0021064481240019098,2.6767431155689643,90.78096061505023,100.0,68.3,False,0.2580947721866881,7.169299227408002e-05,0.3227786458333333,0.32361093750000003,0.0007870847292807117,3.4091691138252225,0.0001592974188937516,0.7056152110887532
B2_0085,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9357.49765637,9357.498423432,9358.012814807,9358.884300629,9358.963919065,0.0035739994928007945,514.0735210006824,870.4198129998986,79.59899100023904,1466.2626949993864,4.888,107776,22050,0.29997190977892524,14.636818721438297,0.004065782978177305,2.9944391819636453,90.24693482010554,100.0,69.4,False,0.44967835877484474,0.00012491065521523466,0.32254843750000006,0.32289375000000003,0.0017174622069078696,4.30794129766036,0.0002936965705907592,0.7482570857493946
B3_0086,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9364.1158532,9364.116560446,9364.51430373,9365.192357736,9365.261641766,0.004333000106271356,397.5173190010537,677.3903710000013,69.26386299892329,1145.788565998373,3.727,82176,22050,0.307429183256875,10.630899929204626,0.002953027758112396,2.85240137622877,88.4990518527104,100.0,68.85,False,0.354916511261614,9.858791979489278e-05,0.3230881510416667,0.32849375000000003,0.0011408511396377831,3.6270760241879665,0.00021345540053369864,0.6930007413928435
B4_0087,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9370.115940843,9370.116627349,9370.462057639,9370.978452013,9371.03731523,0.003630000719567761,345.1954920001299,515.7135529989318,58.843586999500985,921.3743870004691,2.902,64000,22050,0.31749634286714995,7.47643828935851,0.002076788413710697,2.576305406395076,89.05473633008936,100.0,68.85,False,0.2577063475883757,7.158509655232657e-05,0.32245989583333334,0.32289375000000003,0.000739026060681813,3.210316120690111,0.00017489343105382558,0.7627282335012467
C1_0088,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9376.116039652,9376.116889456,9376.832670384,9378.098556887,9378.197884327,0.0036299989005783573,715.4061469991575,1264.8394940006256,99.30562500085216,2081.8446749999566,7.105,156672,22050,0.2930112139338433,19.97071980477203,0.005547422167992231,2.8107980020791032,91.55915603002549,100.0,71.05,False,0.6449935904814491,0.00017916488624484698,0.3225787946428571,0.32313281250000003,0.0021959091931443597,3.966487741037957,0.0004239457746825737,0.7545791740643486
C2_0089,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9385.602098846,9385.60281287,9386.022147805,9386.693089527,9386.760753395,0.0036849996831733733,419.02359900086594,669.9592129989469,67.64295999892056,1158.6545489990385,3.843,84736,22050,0.3014974106164555,11.044132769224547,0.00306781465811793,2.8738310614687865,89.48342593079434,100.0,69.95,False,0.35458661306473377,9.849628140687049e-05,0.322608203125,0.3232921875,0.0012375902411754936,3.937023061690608,0.00021954490901687025,0.7182618794309317
REF_0090,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9391.602189322,9391.60290881,9392.035356766,9392.718705911,9392.788286425,0.0036849996831733733,432.18125000021246,682.1758749993023,69.55966200075636,1186.0971030000655,3.889,85760,22050,0.30498768398047454,10.90243833713252,0.003028455093647922,2.803404046575603,90.10619308433292,100.0,68.85,False,0.35415873844179935,9.837742734494426e-05,0.32209986979166666,0.32313281250000003,0.001178346626481614,3.8999405101531663,0.00023395002981515208,0.7512511380239233
A1_0091,.Le chat dort.,14,3,,short_plain,9397.602270928,9397.602817303,9397.817316192,9398.011392959,9398.052527299,0.0036110013752477244,214.34436900017317,193.5959290003666,41.11426599956758,450.256370999341,1.173,25856,22050,0.3838502736567272,3.8181713884959807,0.0010606031634711058,3.255048072034084,80.85897435897436,97.5,67.75,False,0.12967335285880305,3.602037579411196e-05,0.3239340625,0.32849375000000003,0.0004027381740949786,3.3786375321329998,7.635219536049654e-05,0.64893317277524
A2_0092,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9403.602352534,9403.603027762,9403.928648231,9404.368276491,9404.424250831,0.004351999450591393,325.3738189996511,438.92299400067714,55.954690998987644,821.8982969992794,2.612,57600,22050,0.31466244142392014,7.277316917281477,0.002021476921467077,2.786109080123077,89.42762775842044,100.0,67.2,False,0.2262377566379766,6.284382128832684e-05,0.3226048828125,0.3234515625,0.0008223762780430119,4.221846616620249,0.00015721124352957529,0.80738442514229
A3_0093,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9409.602434677,9409.603190813,9410.09919588,9410.916776825,9410.99472656,0.003778000973397866,495.7093610009906,816.5839920002327,77.92884599984973,1392.291883001235,4.644,102400,22050,0.29980445370396963,12.677382236160579,0.0035214950656001606,2.7298411361241555,91.0110451809975,100.0,68.85,False,0.417344533527817,0.00011592903709106027,0.32125290178571436,0.323690625,0.0013855172135384575,3.7938746734140714,0.0002526100493700686,0.6878854167388743
