sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
A1_0051,.Le chat dort.,14,3,,short_plain,3055.829115661,3055.829669531,3056.057146236,3056.258421456,3056.301723099,0.004258999979356304,227.32157299969913,200.80902700010483,43.28212700011136,472.6074380000682,1.173,25856,22050,0.4029048917306634,3.0139236231741586,0.0008372010064372663,2.5694148535159065,94.59498834498834,100.0,69.95,False,0.09602487332635878,2.667357592398855e-05,0.32189765625,0.3223359375,0.000307800345187867,3.662364756941,6.201262893503163e-05,0.743831330534205
A2_0052,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,3061.829195228,3061.829851348,3062.164563147,3062.611030886,3062.668795899,0.004313999852456618,334.48313700000654,445.9181640004317,57.74357100017369,839.600670999971,2.612,57600,22050,0.32143976684531816,7.416300134022281,0.002060083370561745,2.8393185811723893,94.6474358974359,100.0,69.4,False,0.22474920902215362,6.243033583948712e-05,0.321997265625,0.322734375,0.0008031333807365258,4.1798356313291745,0.00014976191796634185,0.7542354042791901
A3_0053,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,3067.829236146,3067.829997332,3068.340020745,3069.17968328,3069.261222935,0.004517999968811637,509.7220349998679,838.9191810001648,81.5181200000552,1431.986789000348,4.644,102400,22050,0.3083520217485676,12.674284669868406,0.0035206346305190015,2.7291741321852725,93.38975725342415,100.0,71.6,False,0.41809924294399975,0.00011613867859555549,0.32165736607142864,0.322734375,0.0012425286240056233,3.3223862313876427,0.0002659532839503141,0.72575754658857
B1_0054,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,3074.148733746,3074.149376593,3074.508367011,3074.997892018,3075.059327014,0.004184999852441251,358.757217999937,489.0250910002578,61.41403499987064,910.5932679999569,2.833,62464,22050,0.3214236738439664,8.331335567423217,0.0023142598798397826,2.940817355249988,92.25981307063195,97.67441860465117,71.05,False,0.25732513098007936,7.147920305002205e-05,0.3213940972222223,0.32241562500000004,0.0008971840521130388,3.8457738034428224,0.00016401316355337155,0.7144018534048311
B2_0055,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,3080.148821895,3080.149600232,3080.69527384,3081.570081759,3081.6504182,0.003999999989900971,545.3524710001147,874.130907000108,80.31757199978529,1501.596305000021,4.888,107776,22050,0.3072005533960763,13.700464225841822,0.003805684507178284,2.802877296612484,91.43866859142854,100.0,72.15,False,0.45018695694435523,0.00012505193248454313,0.32164395833333337,0.322734375,0.0013603501053584314,3.3698866647777335,0.0002843267360712901,0.7214227506378333
B3_0056,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,3086.822242955,3086.822885454,3087.238605461,3087.911960502,3087.980687261,0.00390699960917118,415.5076189999818,672.8504560001056,68.70618600032685,1158.4443060000922,3.727,82176,22050,0.31082487416154875,10.758004372121569,0.002988334547811547,2.8865050636226375,88.28901228211241,100.0,72.15,False,0.35380062123081096,9.827795034189194e-05,0.3221898437500001,0.32289375000000003,0.0010516898281673272,3.3900556666291664,0.0002324133548517558,0.7651222961099234
B4_0057,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,3092.822333535,3092.823080842,3093.179845548,3093.690369552,3093.751299717,0.004037000053358497,356.4527889998317,509.85708000007435,60.91031500000099,928.9661820002948,2.902,64000,22050,0.32011239903524974,9.798993520576007,0.0027219426446044464,3.3766345694610633,85.04155771485681,100.0,71.6,False,0.2902710701470826,8.063085281863405e-05,0.32201718749999997,0.32289375000000003,0.0011395572496582947,4.3868935116575,0.00016523379145231556,0.66638937994666
C1_0058,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,3098.822414929,3098.823271784,3099.558621604,3100.846621132,3100.951190472,0.0044809999053541105,734.972629999902,1287.2389610001846,104.54969299962613,2128.775542999847,7.105,156672,22050,0.299616543701597,21.650887018834148,0.006014135283009485,3.047274738752167,89.40720663192079,100.0,73.25,False,0.6758544339751069,0.00018773734277086304,0.32200639204545456,0.3289,0.0022846185273556795,3.8733878429990303,0.0004583482859600362,0.7790555006596
C2_0059,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,3108.342663892,3108.343350578,3108.770186403,3109.451212529,3109.519993336,0.0038700000004610047,426.58643799995843,680.3832890000194,68.76134499998443,1177.3294439999518,3.843,84736,22050,0.30635686807180634,10.662868951175037,0.002961908041993066,2.7746211166211387,95.22442576678776,100.0,71.6,False,0.32226322914050454,8.951756365014014e-05,0.3221403409090909,0.3232921875,0.0011921092653360014,4.221019384443819,0.00020281716839567934,0.7276564090274547
REF_0060,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,3114.342753258,3114.343561307,3114.778112566,3115.470815803,3115.543583406,0.004037000053358497,434.21143299974574,692.0275849997779,72.74784499986708,1200.8301480000227,3.889,85760,22050,0.30877607302649085,12.14452430593624,0.0033734789738711778,3.122788456142001,92.00787040642102,100.0,72.7,False,0.35249627437467435,9.791563177074287e-05,0.3203207031250001,0.3221765625,0.0013960962496961961,4.408569090058334,0.00022944271434619301,0.7385316261540283
A1_0061,.Le chat dort.,14,3,,short_plain,3120.342819249,3120.343370764,3120.571584409,3120.784503351,3120.828360331,0.004222000370646128,228.06032400012555,212.39909199994145,43.83629700032543,485.5410820000543,1.173,25856,22050,0.41393101619782974,4.643122203480319,0.0012897561676334219,3.958330949258584,86.14199664263849,100.0,69.95,False,0.1280361847884926,3.556560688569239e-05,0.32048468750000003,0.3223359375,0.0005667935872181531,4.55666118549412,7.43713604843879e-05,0.646971671271272
A2_0062,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,3126.342899882,3126.343557019,3126.680301487,3127.133707879,3127.193389053,0.003907000063918531,336.51644700012184,452.9055390003123,59.65700899969306,850.4891709999356,2.612,57600,22050,0.32560841156199677,7.135654305175961,0.0019821261958822113,2.731873776866754,94.34321022168442,100.0,69.95,False,0.22591000140609618,6.275277816836006e-05,0.32188769531250006,0.3224953125,0.0007494290946956192,3.7274866467631242,0.00013880795085038572,0.7166336324082301
A3_0063,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,3132.34294897,3132.343703139,3132.836242917,3133.676534325,3133.759977513,0.0043149998418812174,492.22082000005685,839.6011039999394,83.4226890001446,1417.028543000015,4.644,102400,22050,0.3051310385443615,13.103052469923181,0.0036397367972008836,2.8215013931789796,92.03506230509713,100.0,71.6,False,0.4191535711548942,0.00011643154754302618,0.32194888392857146,0.32241562500000004,0.0013340599523386546,3.622413936511507,0.0002727208778945451,0.7420428638519415
B1_0064,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,3138.644369208,3138.645036847,3138.996700347,3139.488198636,3139.551180914,0.004537000222626375,351.42505300018456,490.9919900001114,62.960871999621304,906.8117059996439,2.833,62464,22050,0.3200888478643289,8.579012186952223,0.002383058940820062,3.028242918091148,91.69377193182221,100.0,71.05,False,0.257634676824789,7.156518800688584e-05,0.3219729166666667,0.32241562500000004,0.000948741925316924,4.103094859962334,0.00016668918327146143,0.7439796984470868
B2_0065,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,3144.644483667,3144.645282077,3145.176619325,3146.056867282,3146.135895563,0.004278000233171042,531.0143619999508,879.5567430001938,79.00967099976697,1491.411896000045,4.888,107776,22050,0.30511700000000924,15.077304404524625,0.004188140112367952,3.084554910909293,91.3472202219702,100.0,72.15,False,0.4499190577639744,0.00012497751604554844,0.3215591666666667,0.32265468750000004,0.0016857761557495686,4.225734935913294,0.00028206583355707587,0.7241320465490747
B3_0066,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,3151.294539492,3151.295212652,3151.718690493,3152.408884303,3152.479861885,0.004258999979356304,423.2570220001435,689.6784729997307,70.957806000024,1185.322393000206,3.727,82176,22050,0.3180365959217081,11.673957944674479,0.003242766095742911,3.1322666875971237,90.07901829307478,100.0,72.15,False,0.3525581120931512,9.793280891476422e-05,0.321957421875,0.323053125,0.0013018451940384297,4.139000373117658,0.00022802730277759117,0.7450137781615283
B4_0067,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,3157.294620578,3157.295323497,3157.658628616,3158.167436625,3158.231294121,0.0042400001802889165,363.0683559999852,508.18795499981206,63.83779299994785,936.6735429998698,2.902,64000,22050,0.3227682780840351,9.493017710974502,0.002636949364159584,3.2711983842089944,85.17368694807719,100.0,72.15,False,0.289646005904908,8.045722386247445e-05,0.3219454687500001,0.32241562500000004,0.0010339133240157008,3.94622921297037,0.0001940213483325366,0.758189079326406
C1_0068,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,3163.294693261,3163.295550913,3164.021231139,3165.300581964,3165.404217619,0.0038700000004610047,725.2926380001554,1278.590759999588,103.61511900009646,2109.5243580002716,7.105,156672,22050,0.2969070173117905,21.333498178230304,0.005925971716175084,3.0026035437340326,92.19324004344197,100.0,73.25,False,0.6433609386790159,0.00017871137185528218,0.32176517857142856,0.32265468750000004,0.0023096535244356018,4.085229684434104,0.00045276304915370104,0.8093903477511789
C2_0069,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,3172.8148696,3172.815660628,3173.237092104,3173.915880764,3173.986756792,0.004333000106271356,421.1510099999032,678.1837870003073,70.85749199995917,1171.887192000213,3.843,84736,22050,0.3049407213115308,11.770895809230364,0.0032696932803417678,3.0629445249103213,89.47137720003575,100.0,72.15,False,0.35347628104385054,9.818785584551403e-05,0.32145859374999997,0.3229734375,0.0012818634480295324,4.109608424837783,0.00024454481072979956,0.7947624334857499
REF_0070,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,3178.814955545,3178.815674912,3179.246717451,3179.935023074,3180.007636115,0.004166000053373864,430.7678130003296,687.6620110001568,72.59144999989076,1192.6805699999932,3.889,85760,22050,0.3066805271277946,11.669029721222401,0.0032413971447840004,3.0005219134025203,89.24190148275515,100.0,72.15,False,0.3540074900130868,9.833541389252411e-05,0.32141718750000003,0.32241562500000004,0.001304030203185276,4.083350443008366,0.00021852650133566612,0.71754086580849
A1_0071,.Le chat dort.,14,3,,short_plain,3184.815034221,3184.815586802,3185.051961066,3185.255712595,3185.300369314,0.004147999788983725,236.21925399993415,203.25990800029103,44.63601599991307,485.33509299977595,1.173,25856,22050,0.4137554075019403,4.229553949794618,0.0011748760971651718,3.6057578429621637,77.15235539654144,97.5,70.5,False,0.12979052484870987,3.605292356908608e-05,0.322894375,0.32751875,0.0004680835134363607,4.078698055148,7.301497573659642e-05,0.665588450074372
A2_0072,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,3190.815088122,3190.815755809,3191.155934209,3191.601775742,3191.656993398,0.004481000360101461,339.83700999988287,445.2957459998288,55.197527000018454,841.9052760000341,2.612,57600,22050,0.3223220811638721,8.791317055002896,0.002442032515278582,3.365741598393145,84.66417241770257,100.0,69.95,False,0.25819595154010894,7.172109765003026e-05,0.3227625,0.32808750000000003,0.0010212069204295095,4.421750313498445,0.00016142516097438124,0.7267606766838246
A3_0073,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,3196.815157517,3196.815987493,3197.314000826,3198.157450525,3198.235737879,0.004258999979356304,497.69670000023325,842.7706769998622,78.26811400036604,1420.580362000237,4.644,102400,22050,0.3058958574505248,14.067147625814886,0.003907541007170802,3.029101555946358,87.53943494633707,100.0,71.6,False,0.44960315022061464,0.00012488976395017075,0.3215804166666666,0.323053125,0.001431577467041111,3.576131181892227,0.000292929302216103,0.74102999562864
B1_0074,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,3203.11625634,3203.116907716,3203.479968082,3203.970160495,3204.031577032,0.0039629999264434446,362.8187849999449,489.5831829999224,61.39674099995318,915.320692000023,2.833,62464,22050,0.32309237274974334,9.57240631431483,0.0026590017539763412,3.37889386315384,83.23652940982852,100.0,71.6,False,0.28964127377946086,8.045590938318357e-05,0.32182984375,0.3271125,0.0010925511796608214,4.174802157023,0.0001569490718189409,0.6196908923281799
B2_0075,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,3209.116341981,3209.117160832,3209.672419449,3210.549780619,3210.629580322,0.003999999989900971,554.9450949997663,876.6156870001396,79.7792040002605,1513.238341000033,4.888,107776,22050,0.30958231198855013,15.66017604272887,0.004350048900758019,3.2038003360738276,86.41823249493339,100.0,72.15,False,0.482467427690251,0.0001340187299139586,0.32193750000000004,0.3224953125,0.0017187687527073939,3.965524256760818,0.0003075928019082954,0.7259594747394226
B3_0076,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,3215.788437899,3215.789233715,3216.203095851,3216.878007388,3216.947142715,0.0042400001802889165,413.51539200013576,674.3521359999249,69.11388300022736,1158.704815999954,3.727,82176,22050,0.3108947722028318,12.10631595908417,0.0033628655441900472,3.248273667583625,89.7786337717339,100.0,72.15,False,0.3530125657711203,9.805904604753341e-05,0.32139166666666674,0.32225624999999997,0.001397606242513756,4.457521118708292,0.00022798726348336032,0.7386723872460834
B4_0077,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,3221.788530626,3221.789254298,3222.15707796,3222.666359774,3222.731994767,0.0042219999158987775,367.488140000205,508.6318419998861,65.59912399961831,943.4641409998221,2.902,64000,22050,0.32510824982764375,8.847470367527865,0.002457630657646629,3.0487492651715593,85.6316697378509,100.0,72.15,False,0.28978363514134114,8.04954542059281e-05,0.32200125000000007,0.3223359375,0.0008849384647256595,3.4246871257643,0.00018296508705506877,0.710815763585017
C1_0078,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,3227.788602567,3227.789452975,3228.525277906,3229.812867787,3229.917037862,0.00411100018027355,735.4459650000535,1286.7584709997573,104.14818700019168,2128.435295000145,7.105,156672,22050,0.29956865517243414,22.57549910211476,0.006270971972809656,3.177410148080895,92.78099825000615,100.0,73.8,False,0.6436682750951573,0.00017879674308198814,0.3223063244047619,0.32816875,0.0026769919545929044,4.7951399578697185,0.0004186871346464451,0.7445189573875657
C2_0079,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,3237.31514646,3237.31588382,3237.750946701,3238.430147585,3238.501036588,0.005982000402582344,434.73352399996656,678.5935380003139,70.864225999685,1185.8901279997554,3.843,84736,22050,0.30858447254742527,11.207085317899411,0.0031130792549720586,2.9162334941190244,89.7331100612178,100.0,72.15,False,0.3547275483117144,9.853543008658733e-05,0.32193085937500004,0.32289375000000003,0.001182437139634153,3.8110070533889164,0.00022592880439255685,0.7294823899831916
REF_0080,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,3243.315223356,3243.315937736,3243.768543146,3244.455943505,3244.525456567,0.004443999841896584,452.31555100008336,686.6718310002398,69.4941930000823,1210.2332110002862,3.889,85760,22050,0.31119393443051846,11.746268982615742,0.0032628524951710397,3.0203828703048967,88.60595535900414,100.0,72.7,False,0.35442323402168596,9.845089833935722e-05,0.3218046875000001,0.3223359375,0.0013374614553043867,4.211293387427875,0.00021454108384761535,0.6872836541690375
A1_0081,.Le chat dort.,14,3,,short_plain,3249.315296901,3249.315867157,3249.53410313,3249.735490673,3249.77941419,0.0038509997466462664,218.05647900009717,200.92920800016145,43.897091999951954,464.1172890001144,1.173,25856,22050,0.39566691304357576,3.8567309793536926,0.0010713141609315813,3.287920698511247,79.54761904761905,97.5,71.05,False,0.12850158722959268,3.569488534155352e-05,0.32193750000000004,0.322734375,0.0003679861969471767,3.1136863519044,7.984245369715978e-05,0.710986556259276
A2_0082,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,3255.315363142,3255.316029748,3255.650569111,3256.104233762,3256.161200477,0.004092999915883411,334.2997419999847,453.0961529999331,56.94614200001524,845.837334999942,2.612,57600,22050,0.32382746362938053,8.055072256632231,0.0022375200712867306,3.0838714611915123,85.05318304098792,100.0,71.05,False,0.2570851000838959,7.141252780108219e-05,0.3211543402777778,0.322096875,0.0008216228017521403,3.6329697762765005,0.00017096526935328637,0.7583075671460733
A3_0083,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,3261.315439982,3261.316211511,3261.820606556,3262.660599411,3262.739034835,0.004333000106271356,504.1024809997907,839.2387320000125,78.41668399987611,1423.5948529999405,4.644,102400,22050,0.3065449726528726,14.758274757503267,0.00409952076597313,3.177923074397775,87.54764171131309,100.0,72.15,False,0.4502077553824882,0.00012505770982846893,0.3219853125,0.322734375,0.0016166510898646467,4.050223928367988,0.0002908049327906124,0.7354905136662028
B1_0084,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,3267.629084738,3267.630262384,3267.983659324,3268.478895231,3268.5377954,0.004481000360101461,353.1506890003584,494.70823899991956,58.878744000139704,908.7106619999759,2.833,62464,22050,0.32075914648781356,8.2553324944044,0.0022931479151123333,2.913989585035086,92.6539378464924,97.5609756097561,71.6,False,0.2572195855899002,7.14498848860834e-05,0.32133333333333336,0.32241562500000004,0.0008884127922308416,4.053291852611445,0.0001550350895855471,0.6843915718717954
B2_0085,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,3273.629145805,3273.629931984,3274.151578173,3275.024775323,3275.105269341,0.0042040001062559895,521.3057739997566,872.4091560002307,80.47296300037488,1476.1235360001592,4.888,107776,22050,0.30198926677581,13.703182506422424,0.00380643958511734,2.803433409660889,96.30884910036775,100.0,73.25,False,0.41788737284126404,0.00011607982578924,0.321560267857143,0.32289375000000003,0.001517742941044589,4.0415384637348435,0.0002625444559496628,0.7209247464000214
B3_0086,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,3280.258430243,3280.25940525,3280.674812942,3281.349246415,3281.418613256,0.00457399983133655,413.83010999970793,673.8807490000909,69.34763799972643,1160.1830129998234,3.727,82176,22050,0.311291390662684,9.612641778459825,0.0026701782717943956,2.5791901739897574,94.18290844799186,100.0,72.7,False,0.3218890812794679,8.941363368874108e-05,0.32200994318181825,0.32241562500000004,0.0009208922677244324,3.298988295569819,0.00020063335772025473,0.7123418523236635
B4_0087,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,3286.25851001,3286.259181324,3286.615112716,3287.139046713,3287.200925613,0.004297000032238429,355.6948069999635,523.2857749997493,61.85271599997577,942.4156029999722,2.902,64000,22050,0.32474693418331224,9.236218858154649,0.0025656163494874023,3.182708083444055,93.01780091253777,100.0,72.15,False,0.25805040248229505,7.168066735619307e-05,0.3222739583333334,0.32265468750000004,0.0011365351709293576,4.802389365314589,0.00015340968497064086,0.6766580047275422
C1_0088,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,3292.258592988,3292.259449353,3292.988062605,3294.259025797,3294.360518735,0.004092999915883411,728.2337999999982,1270.1532710002539,101.47308699970381,2101.9257469997683,7.105,156672,22050,0.29583754356084,21.72444694473735,0.006034568595760375,3.0576280006667624,92.17638890431552,100.0,73.8,False,0.6436996910614178,0.00017880546973928272,0.32204375,0.323690625,0.0024593917591345174,4.350643178773918,0.00041291414971731684,0.7422553634688415
C2_0089,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,3301.769771588,3301.770594992,3302.197949472,3302.883844322,3302.955747055,0.006704000043100677,426.98711999992156,685.1898500003699,71.88119700003881,1185.9754669999347,3.843,84736,22050,0.3086066788966783,12.181061382249835,0.003383628161736065,3.169675092961185,90.8548017557966,100.0,72.7,False,0.35374158412352397,9.826155114542333e-05,0.32199726562500003,0.3223359375,0.0014002500941412625,4.48629693263375,0.00023724635615926743,0.7738841933401733
REF_0090,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,3307.769857788,3307.770579066,3308.203207268,3308.895881622,3308.970445385,0.00401800025429111,432.3571899999479,691.9625010000345,74.54333699979543,1200.587596999867,3.889,85760,22050,0.30871370455126435,11.229270985812313,0.0031192419405034204,2.8874443265138376,91.04581984155153,100.0,73.25,False,0.35313539473786615,9.809316520496283e-05,0.32147786458333333,0.32784375000000004,0.0011599760096546912,3.7619653940949083,0.00024205768415920843,0.7937302708936768
A1_0091,.Le chat dort.,14,3,,short_plain,3313.769938594,3313.770493377,3313.998001288,3314.200564953,3314.245205875,0.0036669998735305853,227.35648900015804,202.09991699994134,44.6202190000804,475.2672810000149,1.173,25856,22050,0.4051724475703452,4.33694239721804,0.0012047062214494556,3.6973080965200684,84.01156973108193,97.5609756097561,71.05,False,0.12862495929075515,3.57291553585431e-05,0.32214468749999997,0.3224953125,0.0004917922664868974,4.031094043841561,7.96164977814272e-05,0.6818525636762681
A2_0092,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,3319.770017207,3319.770669266,3320.101765946,3320.556414127,3320.614441582,0.003741000000445638,330.872203999661,454.1481549999844,58.00812200004657,844.4243750000169,2.612,57600,22050,0.32328651416539694,7.661179603640532,0.0021281054454557035,2.9330702923585497,91.36766074726935,100.0,71.05,False,0.22526819381644025,6.257449828234452e-05,0.32109960937499993,0.32225624999999997,0.0008939859134118585,4.4037108707606,0.0001316452297851538,0.6835785507755601
A3_0093,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,3325.770092869,3325.770851037,3326.281406127,3327.110308297,3327.188967035,0.004167000042798463,510.26080000019647,828.2270929998958,78.63735000000815,1418.8741660000233,4.644,102400,22050,0.30552845951766217,13.924099689657416,0.0038678054693492823,2.998298813449056,91.92419766392808,100.0,72.7,False,0.41795870319225953,0.00011609963977562765,0.3216340401785715,0.32313281250000003,0.001542863431344293,4.151956864551779,0.0002630128538399012,0.7240522247494514
